date,close,diff,open,high,low,volume,Fluctuation,MA20,MA60,MA120,MA20P,MA60P,MA120P,ATR,slowk,slowd,RSI,ADX,macd,macdsignal,macdhist,aroondown,aroonup,MOM,VAR,WILLR
2017-11-20 00:00:00,206000,9000,196500,207000,196500,169986,0.04467244,191950,179416.6667,187558.3333,1.073196145,1.148165351,1.098324966,5574.210272,67.37254902,50.79084967,69.43177314,32.10837136,5891.84809,5362.554144,529.2939465,0,100,-4.849884527,17540000,-4.166666667
2017-11-21 00:00:00,206500,500,206500,207000,202500,73326,0.002424244,193325,179975,187466.6667,1.068149489,1.147381581,1.101529161,5538.403263,82.39215686,63.03267974,69.79615373,32.73327182,6285.166293,5547.076573,738.0897194,7.142857143,100,-5.057471264,28340000,-2.083333333
2017-11-22 00:00:00,198000,8500,206500,207000,197000,100131,-0.042033382,194300,180433.3333,187291.6667,1.019042717,1.097358212,1.057174638,5687.123154,79.41176471,76.39215686,57.29298631,31.84218857,5843.633075,5606.387874,237.2452015,0,100,-9.589041096,20060000,-47.36842105
2017-11-23 00:00:00,201000,3000,198000,202500,197500,50494,0.015037877,194900,180950,187133.3333,1.031298102,1.11080409,1.074100463,5664.219049,63.98124467,75.26172208,60.01548336,31.01475413,5670.424622,5619.195223,51.22939843,0,92.85714286,-8.636363636,15560000,-32.43243243
2017-11-24 00:00:00,197500,3500,201000,201500,197000,53798,-0.017566324,195425,181358.3333,187012.5,1.010617884,1.089004273,1.056079139,5625.411747,34.80290667,59.39863868,55.56505859,30.11599049,5190.89749,5533.535677,-342.6381865,14.28571429,85.71428571,-6.839622642,14660000,-51.35135135
2017-11-27 00:00:00,198000,500,197000,200500,195000,60662,0.002528446,196225,181750,186900,1.009045738,1.089408528,1.059390048,5621.231356,27.44996549,42.07803895,56.0662722,28.76206722,4795.930108,5386.014563,-590.0844549,7.142857143,78.57142857,-6.382978723,11460000,-48.64864865
2017-11-28 00:00:00,193000,5000,196000,202000,192000,98308,-0.025576842,196550,182000,186725,0.981938438,1.06043956,1.03360557,5767.19031,13.73015873,25.32767696,49.99338182,26.78844769,4032.967856,5115.405222,-1082.437366,0,71.42857143,-9.813084112,6600000,-82.35294118
2017-11-29 00:00:00,192500,500,192500,196000,190500,80159,-0.002594035,196800,182258.3333,186537.5,0.978150407,1.056193132,1.031964082,5758.283967,16.11111111,19.09707844,49.41694156,25.12886398,3349.35962,4762.196101,-1412.836481,35.71428571,64.28571429,-10.46511628,10340000,-85.29411765
2017-11-30 00:00:00,195500,3000,194000,200000,191000,121874,0.015464226,197200,182558.3333,186412.5,0.99137931,1.070890583,1.048749413,5866.341168,22.2705314,17.37060041,52.92425761,23.94868296,3014.916021,4412.740085,-1397.824064,28.57142857,57.14285714,-7.125890736,5060000,-67.64705882
2017-12-01 00:00:00,195500,0,196500,198000,194000,41554,0,197225,182866.6667,186266.6667,0.991253644,1.069084943,1.049570508,5804.129796,34.5410628,24.30756844,52.92425761,22.85280058,2718.529542,4073.897977,-1355.368434,21.42857143,50,-8.215962441,3940000,-67.64705882
2017-12-04 00:00:00,194000,1500,196500,197500,190500,51946,-0.00770222,197200,183166.6667,186137.5,0.983772819,1.059144677,1.042240279,5843.992136,39.13043478,31.98067633,50.8785484,21.43174995,2335.679401,3726.254261,-1390.574861,14.28571429,42.85714286,-7.398568019,1540000,-76.47058824
2017-12-05 00:00:00,193500,500,192000,195000,192000,42335,-0.002580647,197300,183500,185991.6667,0.98073999,1.054495913,1.040369192,5749.192398,35.16399695,36.27849818,50.18223848,20.11220294,1969.222117,3374.847833,-1405.625715,7.142857143,35.71428571,-8.293838863,1360000,-79.41176471
2017-12-06 00:00:00,191000,2500,195000,195000,191000,41209,-0.013004084,197175,183825,185895.8333,0.968682642,1.039031688,1.027457133,5690.885985,22.42562929,32.24002034,46.73800391,19.12314315,1460.240233,2991.926313,-1531.68608,0,28.57142857,-5.679012346,2740000,-96.96969697
2017-12-07 00:00:00,189000,2000,191500,193000,187500,53607,-0.010526413,196800,184125,185770.8333,0.960365854,1.026476578,1.017382528,5684.523118,17.04260652,24.87741092,44.12862154,18.96689717,885.2801782,2570.597086,-1685.316908,100,21.42857143,-7.352941176,5340000,-92.30769231
2017-12-08 00:00:00,190000,1000,188000,192500,188000,39087,0.005277057,196425,184433.3333,185633.3333,0.967290314,1.030182541,1.023523074,5645.039015,14.84962406,18.10595329,45.75922419,18.82181162,504.4963157,2157.376932,-1652.880616,92.85714286,14.28571429,-7.99031477,3800000,-87.17948718
2017-12-11 00:00:00,192000,2000,189000,192500,188000,36049,0.0104713,195950,184775,185558.3333,0.979841796,1.03910161,1.034715049,5606.871047,33.0952381,21.66248956,48.96714265,18.68708933,359.9562945,1797.892804,-1437.93651,85.71428571,7.142857143,-4.47761194,2440000,-76.92307692
2017-12-12 00:00:00,189000,3000,192000,193000,186000,39681,-0.015748357,195450,184966.6667,185462.5,0.966999233,1.021805731,1.019073937,5653.308679,39.44444444,29.12976887,44.69691598,19.0078068,3.294382781,1438.97312,-1435.678737,100,0,-5.735660848,1360000,-81.81818182
2017-12-13 00:00:00,190500,1500,189000,192500,187000,44979,0.00790518,195300,185225,185404.1667,0.975422427,1.028478877,1.027484999,5648.19839,52.53968254,41.69312169,47.17731377,19.30561588,-156.5210111,1119.874294,-1276.395305,92.85714286,0,-3.544303797,1240000,-71.875
2017-12-14 00:00:00,188500,2000,191000,191500,188500,122172,-0.010554188,194900,185500,185354.1667,0.967162648,1.016172507,1.016972013,5559.92511,44.44444444,45.47619048,44.32285896,19.58215288,-439.4929463,808.0008457,-1247.493792,85.71428571,14.28571429,-3.084832905,1500000,-84.375
2017-12-15 00:00:00,189000,500,189500,190500,187000,53086,0.002649008,194500,185775,185316.6667,0.971722365,1.017359709,1.019875888,5491.26094,47.61904762,48.2010582,45.2152887,20.19977123,-616.3000985,523.1406569,-1139.440755,78.57142857,7.142857143,-2.325581395,1660000,-81.25
2017-12-18 00:00:00,187500,1500,188000,189000,187000,36679,-0.00796817,193575,185933.3333,185237.5,0.968616815,1.008425959,1.01221405,5374.885575,33.33333333,41.7989418,42.98910281,20.77327397,-867.4589773,245.0207301,-1112.479707,71.42857143,0,-4.822335025,940000,-89.28571429
2017-12-19 00:00:00,183000,4500,187000,192000,181000,115376,-0.024292693,192400,186041.6667,185112.5,0.951143451,0.983650616,0.988588021,5562.389389,27.22567288,36.05935128,37.08937975,22.50412038,-1413.324663,-86.64834859,-1326.676315,100,7.142857143,-7.575757576,6460000,-89.47368421
2017-12-20 00:00:00,182000,1000,182000,184500,180000,55282,-0.005479466,191600,186141.6667,184995.8333,0.949895616,0.977749922,0.983805942,5526.97641,18.49551415,26.35150679,35.90998119,24.26950531,-1904.663025,-450.2512839,-1454.411741,100,0,-7.142857143,8500000,-88.88888889
2017-12-21 00:00:00,181500,500,181000,184500,177500,86738,-0.002751033,190625,186266.6667,184879.1667,0.952131148,0.974409449,0.981722296,5576.077196,20.5480593,22.08974878,35.3054654,26.27751582,-2307.795211,-821.7600693,-1486.035142,100,0,-7.16112532,9340000,-80
2017-12-22 00:00:00,181500,0,182000,184500,180000,58490,0,189825,186400,184791.6667,0.956143817,0.973712446,0.982187148,5540.207956,23.94636015,20.99664453,35.3054654,28.14209701,-2597.339856,-1176.876027,-1420.463829,92.85714286,0,-5.46875,5140000,-77.14285714
2017-12-26 00:00:00,179500,2000,182000,183500,178500,67296,-0.011080446,188900,186600,184725,0.950238221,0.961950697,0.971714711,5522.201024,22.98850575,22.4943084,32.74801724,30.0902287,-2954.135919,-1532.328005,-1421.807914,85.71428571,7.142857143,-4.266666667,1300000,-88.57142857
2017-12-27 00:00:00,177500,2000,178000,179000,175500,68959,-0.011204599,188125,186875,184625,0.943521595,0.949832776,0.96140826,5471.46099,21.20051086,22.71179225,30.37821637,32.28352961,-3359.555786,-1897.773561,-1461.782225,100,0,-6.332453826,2840000,-88.57142857
2017-12-28 00:00:00,181500,4000,178500,182000,177000,37405,0.022285045,187575,187158.3333,184545.8333,0.967612955,0.969767131,0.983495518,5455.745624,34.22733078,26.13878246,39.76637695,32.99914123,-3319.818579,-2182.182565,-1137.636015,92.85714286,21.42857143,-4.97382199,2560000,-65.71428571
2018-01-02 00:00:00,176500,5000,181500,182000,176000,114085,-0.027934777,186625,187316.6667,184408.3333,0.945746818,0.942254649,0.957115098,5473.887436,33.33333333,29.58705832,33.65689831,33.82705093,-3649.713149,-2475.688682,-1174.024467,85.71428571,14.28571429,-8.549222798,4160000,-94.28571429
2018-01-03 00:00:00,178000,1500,176500,178500,175500,84880,0.008462674,185750,187466.6667,184300,0.958277254,0.949502134,0.965816603,5391.424522,36.34259259,34.6344189,36.79416361,34.67856051,-3746.927263,-2729.936398,-1016.990865,100,7.142857143,-6.806282723,3040000,-85.71428571
2018-01-04 00:00:00,176000,2000,178500,178500,175000,71227,-0.011299555,184850,187558.3333,184195.8333,0.952123343,0.938374728,0.955504784,5328.377038,18.88227513,29.51940035,34.45464414,35.55456532,-3939.9363,-2971.936378,-967.999922,100,0,-6.631299735,3740000,-94.28571429
2018-01-05 00:00:00,174500,1500,176500,177000,173500,78902,-0.008559253,183900,187683.3333,184058.3333,0.948885264,0.92975757,0.948069,5267.431136,19.10014006,24.77500259,32.77161543,36.61966883,-4165.912768,-3210.731656,-955.1811118,100,0,-8.638743455,5660000,-94.59459459
2018-01-08 00:00:00,173500,1000,175000,175500,172000,68195,-0.005747142,183025,187800,183933.3333,0.947957929,0.923855165,0.943276549,5208.516765,13.68347339,17.22196286,31.66125172,37.84483707,-4375.257149,-3443.636755,-931.6203939,100,21.42857143,-7.957559682,2460000,-92.5
2018-01-09 00:00:00,180000,6500,173500,181500,173500,107489,0.036779252,182575,187983.3333,183850,0.985896207,0.957531696,0.979059016,5301.566206,36.99174407,23.2584525,44.76217787,36.52978517,-3970.894402,-3549.088284,-421.8061181,92.85714286,14.28571429,-5.263157895,5540000,-60
2018-01-10 00:00:00,180000,0,180500,182500,178000,76978,0,182075,188100,183762.5,0.988603597,0.956937799,0.979525202,5274.847333,58.46700084,36.38073943,44.76217787,34.97991725,-3608.833625,-3561.037352,-47.7962726,85.71428571,7.142857143,-5.511811024,7460000,-60
2018-01-11 00:00:00,182000,2000,181000,182000,178000,94838,0.011049836,181575,188200,183712.5,1.002340631,0.967056323,0.99067837,5232.352422,85.21303258,60.22392583,48.29905113,33.54075417,-3124.497305,-3473.729343,349.2320378,78.57142857,0,-3.191489362,11300000,-20
2018-01-12 00:00:00,180000,2000,182500,182500,178000,73119,-0.011049836,181125,188200,183616.6667,0.99378882,0.95642933,0.980303168,5207.940674,82.53968254,75.40657199,45.18341531,32.02510588,-2868.96888,-3352.77725,483.8083702,71.42857143,14.28571429,-6.005221932,8440000,-36
2018-01-15 00:00:00,176000,4000,179000,179000,174000,101116,-0.022472856,180400,188133.3333,183470.8333,0.975609756,0.935506733,0.95928054,5234.342652,66.4021164,78.05161051,39.67151275,31.61017762,-2955.162064,-3273.254213,318.092149,64.28571429,7.142857143,-9.043927649,3840000,-68
2018-01-16 00:00:00,175500,500,175000,179500,174500,92782,-0.002844952,179750,188066.6667,183300,0.97635605,0.933179724,0.957446809,5226.53123,40.5384376,63.16007885,39.0305659,31.03658166,-3028.901316,-3224.383634,195.4823178,57.14285714,0,-10.45918367,6360000,-69.56521739
2018-01-17 00:00:00,179500,4000,175500,179500,175500,91686,0.022536165,179275,188083.3333,183158.3333,1.001255055,0.9543642,0.980026389,5185.646856,36.71023965,47.88359788,46.48016189,30.50395684,-2733.068521,-3126.120611,393.0520902,50,0,-8.651399491,6140000,-28.57142857
2018-01-18 00:00:00,178500,1000,183000,187500,177500,185634,-0.005586607,178825,188116.6667,183008.3333,0.998182581,0.948879242,0.975365421,5346.125294,38.5620915,38.60358958,44.99983981,29.10644716,-2549.91669,-3010.879827,460.963137,42.85714286,100,-9.160305344,3340000,-58.06451613
2018-01-19 00:00:00,185000,6500,177500,186000,177500,148044,0.035767224,178925,188216.6667,182941.6667,1.033952774,0.982909767,1.01125131,5451.254451,59.84023239,45.03752118,55.02625486,27.8087596,-1858.844267,-2780.472715,921.6284476,35.71428571,92.85714286,-4.14507772,11540000,-16.12903226
2018-01-22 00:00:00,187500,2500,185000,189500,185000,107165,0.01342302,179200,188366.6667,182883.3333,1.046316964,0.995399044,1.02524378,5419.545969,67.16049383,55.18760591,58.18371926,27.39344499,-1096.79215,-2443.736602,1346.944452,28.57142857,100,-3.598971722,19360000,-11.42857143
2018-01-23 00:00:00,187500,0,187500,189500,185000,91910,0,179500,188341.6667,182808.3333,1.044568245,0.995531171,1.025664403,5388.894437,84.62081129,70.5405125,58.18371926,27.00779572,-487.2437142,-2052.438024,1565.19431,21.42857143,100,-4.580152672,15040000,-11.42857143
2018-01-24 00:00:00,186000,1500,187500,188500,184000,67251,-0.008032172,179725,188325,182700,1.034914453,0.987654321,1.018062397,5359.264622,81.07142857,77.6175779,55.47361206,26.30542376,-123.7827607,-1666.706972,1542.924211,14.28571429,92.85714286,-6.532663317,11140000,-20
2018-01-25 00:00:00,183500,2500,185000,187000,183000,80802,-0.013532006,179925,188350,182579.1667,1.01986939,0.974250066,1.005043474,5313.955802,68.84920635,78.18048207,51.19369911,25.31165048,-37.03947512,-1340.773472,1303.733997,7.142857143,85.71428571,-7.323232323,2340000,-34.28571429
2018-01-26 00:00:00,190000,6500,183000,190500,183000,91446,0.034809405,180550,188408.3333,182520.8333,1.052340072,1.008447963,1.040977057,5386.823941,71.38888889,73.76984127,59.86410574,25.22311956,549.8624093,-962.6462961,1512.508705,0,100,-3.553299492,4540000,-2.941176471
2018-01-29 00:00:00,191500,1500,189000,193000,188500,105661,0.007863736,181050,188475,182500,1.057718862,1.016049874,1.049315068,5357.263143,76.11111111,72.11640212,61.56116264,25.64536226,1123.077704,-545.501496,1668.5792,0,100,-1.288659794,8060000,-7.894736842
2018-01-30 00:00:00,187500,4000,191500,195000,186500,75764,-0.021108963,181600,188475,182450,1.032488987,0.9948269,1.027678816,5462.021039,71.94444444,73.14814815,54.89535917,26.03744476,1240.291081,-188.3429805,1428.634062,21.42857143,100,-3.100775194,8060000,-35.71428571
2018-01-31 00:00:00,184000,3500,186500,186500,181000,122848,-0.018843088,181900,188291.6667,182391.6667,1.011544805,0.977207347,1.00881802,5496.620337,47.97619048,65.34391534,49.81283251,24.60495268,1038.788273,57.0832703,981.7050031,14.28571429,92.85714286,-3.664921466,10060000,-52.38095238
2018-02-01 00:00:00,183500,500,183000,185000,181500,65075,-0.00272109,182275,188108.3333,182370.8333,1.006720614,0.975501706,1.006191597,5430.066326,25.5952381,48.50529101,49.11326523,23.27478146,829.1916201,211.5049403,617.6866798,7.142857143,85.71428571,-1.344086022,10060000,-54.76190476
2018-02-02 00:00:00,179500,4000,183500,184000,178500,61683,-0.02203946,182525,187908.3333,182312.5,0.983426928,0.955253005,0.984573192,5432.397449,15.11544012,29.56228956,43.81225627,22.00410407,336.4399217,236.4919365,99.94798511,0,78.57142857,-3.753351206,16360000,-75.6097561
2018-02-05 00:00:00,174000,5500,177000,178500,173500,106286,-0.031119909,182550,187583.3333,182195.8333,0.953163517,0.927587739,0.955016351,5451.317534,8.747776771,16.48615166,37.77485649,21.92210825,-492.1996133,90.75362658,-582.9532398,100,71.42857143,-7.446808511,21260000,-97.6744186
2018-02-06 00:00:00,171500,2500,168500,172500,166000,112990,-0.014472033,182125,187166.6667,182058.3333,0.941660947,0.916295637,0.942005767,5536.273616,11.73848525,11.86723405,35.387763,23.02211376,-1335.239709,-194.4450406,-1140.794669,100,64.28571429,-8.776595745,25100000,-81.03448276
2018-02-07 00:00:00,170000,1500,174000,175500,167500,123727,-0.00878483,181625,186708.3333,181929.1667,0.935994494,0.910511047,0.934429609,5618.397829,16.73582709,12.40736304,33.99948981,23.23677147,-2100.182921,-575.5926167,-1524.590305,92.85714286,57.14285714,-8.355795148,25660000,-86.20689655
2018-02-08 00:00:00,166000,4000,170000,172000,165500,165659,-0.023810649,180825,186116.6667,181787.5,0.918014655,0.891913674,0.913154095,5647.784568,16.86153419,15.11194884,30.55690528,23.73071483,-2994.652015,-1059.404496,-1935.247518,100,50,-9.289617486,20060000,-98.30508475
2018-02-09 00:00:00,162500,3500,163500,164000,160000,109565,-0.021309787,179950,185508.3333,181670.8333,0.903028619,0.87597143,0.894474897,5659.525082,12.42294927,15.34010352,27.89534288,24.89648236,-3940.522079,-1635.628013,-2304.894066,100,42.85714286,-7.932011331,16660000,-92.85714286
2018-02-12 00:00:00,162000,500,164500,164500,160500,76637,-0.003081667,179250,184983.3333,181550,0.90376569,0.875754572,0.892316166,5604.207579,9.706480674,12.99698804,27.52648029,25.8420739,-4676.568174,-2243.816045,-2432.752129,92.85714286,35.71428571,-8.21529745,14740000,-94.28571429
2018-02-13 00:00:00,161000,1000,162500,164000,160500,75964,-0.00619197,178525,184391.6667,181445.8333,0.901834477,0.873141411,0.887317152,5534.067327,10.95611741,11.02851578,26.76422191,26.72012318,-5279.72032,-2850.9969,-2428.72342,85.71428571,28.57142857,-7.204610951,10960000,-97.14285714
2018-02-14 00:00:00,161500,500,161500,162500,159000,83352,0.003100778,177625,183800,181333.3333,0.90921886,0.87867247,0.890625,5466.265083,12.86186931,11.17482247,27.84019538,27.73630505,-5652.221628,-3411.241846,-2240.979782,100,21.42857143,-7.714285714,3140000,-93.05555556
2018-02-19 00:00:00,164000,2500,163000,165000,162500,59385,0.015361285,176900,183100,181258.3333,0.927077445,0.895685418,0.904785987,5400.722913,36.33857182,20.05218618,33.13027813,27.92052919,-5680.224401,-3865.038357,-1815.186044,92.85714286,14.28571429,-5.202312139,1060000,-86.11111111
2018-02-20 00:00:00,162500,1500,164000,165000,162000,35902,-0.009188426,175775,182366.6667,181170.8333,0.924477315,0.891061963,0.896943493,5320.698816,53.63247863,34.27763992,31.63187726,28.17116513,-5757.090112,-4243.448708,-1513.641405,85.71428571,7.142857143,-6.069364162,1060000,-90.27777778
2018-02-21 00:00:00,165000,2500,163000,165500,161500,79189,0.015267472,174650,181816.6667,181125,0.944746636,0.907507563,0.910973085,5276.675522,77.99145299,55.98750115,36.76513384,28.40389849,-5552.274472,-4505.213861,-1047.060611,78.57142857,0,-3.225806452,2260000,-78.18181818
2018-02-22 00:00:00,165000,0,164000,165500,163000,39981,0,173525,181216.6667,181083.3333,0.950871632,0.910512278,0.911182697,5184.119671,80.98290598,70.86894587,36.76513384,28.62000805,-5328.532595,-4669.877608,-658.6549872,71.42857143,0,-2.941176471,1940000,-76.92307692
2018-02-23 00:00:00,168000,3000,166000,168500,164500,77716,0.018018506,172625,180725,181041.6667,0.97320782,0.929589155,0.927963176,5144.649016,92.49084249,83.82173382,42.74764211,27.81635542,-4853.195995,-4706.541285,-146.6547097,64.28571429,0,-2.89017341,3240000,-64
2018-02-26 00:00:00,166000,2000,169500,169500,166000,46551,-0.011976191,171750,180191.6667,180970.8333,0.966521106,0.921241271,0.917274883,5089.827382,80.47161172,84.6484534,40.02874893,26.76005628,-4585.018362,-4682.2367,97.2183383,57.14285714,0,-4.871060172,3160000,-64.1025641
2018-02-27 00:00:00,167000,1000,166000,168000,166000,41642,0.006006024,170600,179758.3333,180879.1667,0.978898007,0.92902508,0.923268296,4986.833136,72.61904762,81.86050061,42.0146294,25.77920709,-4242.88468,-4594.366296,351.4816163,50,0,-6.179775281,1360000,-51.51515152
2018-02-28 00:00:00,166500,500,166000,167000,164500,64230,-0.002998503,169350,179325,180791.6667,0.983170948,0.928481807,0.920949528,4903.938698,59.61538462,70.90201465,41.27860919,25.24394353,-3966.365303,-4468.766098,502.4007945,42.85714286,7.142857143,-5.93220339,1000000,-54.54545455
2018-03-02 00:00:00,160500,6000,163500,164000,160500,93741,-0.036701367,168000,178741.6667,180650,0.955357143,0.89794396,0.888458345,4940.474075,40.86538462,57.69993895,33.65866173,25.61027673,-4183.150802,-4411.643039,228.4922364,35.71428571,0,-9.577464789,6940000,-88.46153846
2018-03-05 00:00:00,161000,500,160500,162000,160000,34649,0.003110422,166850,178166.6667,180516.6667,0.964938568,0.903648269,0.891884406,4842.458272,21.45748988,40.64608637,34.73979392,26.04754048,-4265.439717,-4382.402374,116.9626575,28.57142857,0,-9.039548023,8060000,-80.95238095
2018-03-06 00:00:00,161500,500,162000,162500,160500,79244,0.003100778,165750,177625,180395.8333,0.974358974,0.90921886,0.895253493,4747.709663,9.75877193,24.02721547,35.86536234,26.25981024,-4241.416049,-4354.205109,112.7890601,21.42857143,64.28571429,-8.238636364,8060000,-76.19047619
2018-03-07 00:00:00,160500,1000,161500,162500,160000,65747,-0.0062112,164800,177075,180287.5,0.973907767,0.906395595,0.890244748,4672.786008,12.13972431,14.45199537,34.5807487,26.56691314,-4254.030941,-4334.170276,80.13933429,14.28571429,57.14285714,-7.492795389,5200000,-85.71428571
2018-03-08 00:00:00,163000,2500,162000,165500,161000,99337,0.015456258,164250,176608.3333,180216.6667,0.99238965,0.922946256,0.904466845,4683.693141,26.81277056,16.23708893,40.33442988,25.70550494,-4016.005219,-4270.537264,254.532045,7.142857143,50,-4.956268222,860000,-61.9047619
2018-03-09 00:00:00,168000,5000,163500,169500,163500,102354,0.030213779,164075,176258.3333,180191.6667,1.023921987,0.953146423,0.932340563,4744.236703,48.632946,29.19514696,49.83695074,24.06044971,-3384.89099,-4093.40801,708.5170192,0,100,-1.754385965,7460000,-15.78947368
2018-03-12 00:00:00,166500,1500,169500,169500,165000,71047,-0.00896867,163900,175866.6667,180150,1.015863331,0.946739955,0.924229808,4736.095479,69.05901116,48.16824258,47.3981177,22.53289842,-2971.512139,-3869.028835,897.5166967,78.57142857,100,-2.915451895,8340000,-31.57894737
2018-03-13 00:00:00,164000,2500,165000,166000,163000,90315,-0.015128882,163800,175400,180087.5,1.001221001,0.935005701,0.910668425,4694.892297,64.9122807,60.86807929,43.57108304,21.31940975,-2813.206632,-3657.864395,844.6577626,71.42857143,92.85714286,-4.373177843,6940000,-57.89473684
2018-03-14 00:00:00,163000,1000,162500,163500,161500,77610,-0.006116227,163825,174966.6667,179966.6667,0.994964139,0.93160602,0.905723282,4621.72922,44.68524252,59.55217813,42.10656153,20.60231517,-2736.890846,-3473.669685,736.7788387,64.28571429,85.71428571,-8.169014085,4040000,-68.42105263
2018-03-15 00:00:00,165000,2000,163000,166500,162000,101120,0.012195273,163975,174541.6667,179883.3333,1.006250953,0.945333015,0.917261188,4617.671579,36.46155831,48.68636051,46.01484814,19.24439467,-2486.365477,-3276.208844,789.8433661,57.14285714,78.57142857,-5.714285714,3160000,-47.36842105
2018-03-16 00:00:00,166000,1000,166500,167500,164000,82563,0.006042314,164225,174166.6667,179833.3333,1.010808342,0.953110048,0.923076923,4580.41586,41.17647059,40.7744238,47.90840943,18.26369689,-2181.978189,-3057.362713,875.3845239,50,71.42857143,-3.488372093,1640000,-36.84210526
2018-03-19 00:00:00,164000,2000,167000,167000,163500,42090,-0.012121361,164350,173750,179762.5,0.997870399,0.943884892,0.91231486,4544.401998,47.22222222,41.62008371,44.543279,17.19466089,-2078.17643,-2861.525456,783.3490257,42.85714286,64.28571429,-4.927536232,1040000,-57.89473684
2018-03-20 00:00:00,163000,1000,162500,163500,161500,46951,-0.006116227,164300,173341.6667,179637.5,0.992087645,0.940339407,0.907382924,4476.255265,40.97222222,43.12363834,42.91995901,16.34345717,-2052.939424,-2699.80825,646.8688257,35.71428571,57.14285714,-8.426966292,1360000,-68.42105263
2018-03-21 00:00:00,162500,500,162500,164000,162000,44306,-0.003072199,164300,173000,179520.8333,0.989044431,0.939306358,0.90518742,4393.713423,27.77777778,38.65740741,42.09392848,15.38866206,-2049.657559,-2569.778112,520.1205522,28.57142857,50,-7.932011331,1640000,-73.68421053
2018-03-22 00:00:00,162000,500,162500,164500,162000,52365,-0.003081667,164150,172666.6667,179404.1667,0.986902224,0.938223938,0.902989061,4330.589642,16.66666667,28.47222222,41.23919318,14.33288271,-2063.614417,-2468.545373,404.9309557,21.42857143,42.85714286,-7.954545455,2000000,-78.94736842
2018-03-23 00:00:00,157500,4500,160000,161500,156500,126139,-0.028170877,163775,172266.6667,179266.6667,0.961685239,0.914280186,0.878579398,4369.569987,11.50793651,18.65079365,34.45769565,14.87272126,-2410.006662,-2456.837631,46.83096819,100,35.71428571,-9.482758621,5060000,-92.30769231
2018-03-26 00:00:00,156500,1000,157500,158500,155000,73439,-0.006369448,163200,171850,179125,0.958946078,0.910677917,0.873691556,4340.584321,11.21553885,13.13004734,33.15299643,15.70412401,-2733.704215,-2512.210947,-221.4932673,100,28.57142857,-9.798270893,7460000,-89.65517241
2018-03-27 00:00:00,157000,500,157500,158000,156000,62715,0.003189795,162750,171475,179037.5,0.964669739,0.915585362,0.876911262,4262.564844,15.45530493,12.72626009,34.48865476,16.47614085,-2916.274044,-2593.023567,-323.2504771,92.85714286,21.42857143,-6.268656716,6740000,-86.20689655
2018-03-28 00:00:00,155000,2000,156500,157500,153500,75218,-0.012820688,162150,171100,178987.5,0.955905026,0.905902981,0.865982261,4253.812682,16.8261563,14.49900003,31.7554256,17.73174991,-3185.623351,-2711.543524,-474.0798275,100,14.28571429,-3.726708075,5540000,-90.625
2018-03-29 00:00:00,157500,2500,154500,158000,154000,49541,0.016000341,161700,170700,178929.1667,0.974025974,0.922671353,0.880236593,4245.352259,28.22966507,20.17037543,38.33411601,18.69058089,-3160.918411,-2801.418501,-359.49991,92.85714286,7.142857143,-4.255319149,860000,-75
2018-03-30 00:00:00,159000,1500,158500,159500,157500,51268,0.009478744,161625,170408.3333,178862.5,0.983758701,0.933052961,0.88895101,4170.507184,51.76767677,32.27449938,41.94996072,18.96908057,-2985.882707,-2838.311342,-147.5713648,85.71428571,0,-4.790419162,1700000,-60.71428571
2018-04-02 00:00:00,164000,5000,159000,165000,158500,97695,0.030962226,161775,170175,178820.8333,1.01375367,0.963713824,0.91711909,4248.156945,77.65700483,52.55144889,52.04411904,17.79583615,-2415.85892,-2753.820858,337.9619383,78.57142857,21.42857143,-2.958579882,9200000,-25
2018-04-03 00:00:00,166500,2500,163500,167000,162000,92465,0.015128882,162025,170016.6667,178787.5,1.027619195,0.979315753,0.931273159,4273.21838,93.0891036,74.17126173,56.14987487,17.22375108,-1742.297731,-2551.516232,809.2185016,71.42857143,14.28571429,-2.346041056,17940000,-7.142857143
2018-04-04 00:00:00,163000,3500,167000,167000,161500,69561,-0.021245109,162150,169825,178754.1667,1.00524206,0.959811571,0.911866856,4314.1111,85.61047112,85.45219318,49.73057787,16.5386962,-1473.925885,-2335.998163,862.0722779,64.28571429,7.142857143,-2.395209581,10900000,-32.14285714
2018-04-05 00:00:00,160500,2500,163000,164000,159500,51120,-0.015456258,162025,169608.3333,178704.1667,0.990587872,0.946297843,0.898132388,4320.307397,65.7020043,81.467193,45.71069712,15.41119254,-1446.296366,-2158.057804,711.7614374,57.14285714,0,-3.603603604,6940000,-48.14814815
2018-04-06 00:00:00,158000,2500,161000,161000,157000,61392,-0.01569891,161525,169241.6667,178612.5,0.978176753,0.933576247,0.884596543,4309.630484,36.9365722,62.74968254,42.05018183,15.03720759,-1607.597497,-2047.965742,440.3682454,50,85.71428571,-6.50887574,8540000,-66.66666667
2018-04-09 00:00:00,160000,2000,157500,160000,157000,40257,0.012578782,161200,168908.3333,178504.1667,0.992555831,0.947259362,0.896337621,4265.976134,23.85964912,42.16607521,45.79022533,14.68993586,-1556.108668,-1949.594327,393.4856597,42.85714286,78.57142857,-7.514450867,8540000,-51.85185185
